"CAPACITY_BID_RATE";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_FORM";"";"";
"CAPACITY_BID_TERMS";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_FORM";"";"";
"CAPACITY_CNTR_AWARDED";"DATA";"EC_TRAN";"EVENT";"";"VIEW";"v_capacity_cntr_awarded";"";"";
"CAPACITY_RECALL";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_RECALL";"";"";
"CAPACITY_RELEASE";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_RELEASE";"";"";
"CAPACITY_RELEASE_RD";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_RELEASE";"";"RELEASE_STATUS = 'SUB'";
"CAPACITY_REL_AVAILABLE";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_RELEASE";"";"RELEASE_STATUS = 'SUB' and ec_capacity_rel_form.biddable_ind(release_no) = 'Y'";
"CAPACITY_REL_CNTR_CAP";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_CNTR_CAP";"";"";
"CAPACITY_REL_CONTACT";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_CONTACT_RD";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_INTERNAL";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_RELEASE";"";"";
"CAPACITY_REL_LOCATION";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_LOCATION";"";"";
"CAPACITY_REL_LOC_EVENT";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_LOC_EVENT";"";"";
"CAPACITY_REL_LOC_RD";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_LOCATION";"";"";
"CAPACITY_REL_MISC";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_MISC_RD";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_OTHER";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_OTHER_RD";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_PREARRANGE";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
"CAPACITY_REL_RATE";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_REL_FORM";"";"";
