"CALC_REVN_LOG";"LABEL";-100;"/EC";"APPLICATION";"Revenue Calculation Log";
"CALC_RULE";"DESCRIPTION";-100;"/EC";"APPLICATION";"-";
"CALC_RULE";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALC_RULE";"LABEL";-100;"/EC";"APPLICATION";"Calculation Rule";
"CALC_SALE_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Sales Calculation Log";
"CALC_SALE_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALC_SALE_LOG";"LABEL";-100;"/EC";"APPLICATION";"Sales Calculation Log";
"CALC_SUB_DAY_PROD_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Sub Daily Production Calculation Log";
"CALC_SUB_DAY_PROD_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALC_SUB_DAY_PROD_LOG";"LABEL";-100;"/EC";"APPLICATION";"Sub Daily Production Calculation Log";
"CALC_TRAN_CP_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Lifting Program Log";
"CALC_TRAN_CP_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"CALC_TRAN_CP_LOG";"LABEL";-100;"/EC";"APPLICATION";"Lifting Program Log";
"CALC_TRAN_GD_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Gas Dispatching Calculation Log";
"CALC_TRAN_GD_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"CALC_TRAN_GD_LOG";"LABEL";-100;"/EC";"APPLICATION";"Gas Dispatching Calculation Log";
"CALC_TRAN_TO_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Log for bill of lading Calculations";
"CALC_TRAN_TO_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"CALC_TRAN_TO_LOG";"LABEL";-100;"/EC";"APPLICATION";"BOL Calculation Log";
"CALC_VARIABLE_META";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calc Variable Metadata";
"CALC_VARIABLE_META";"LABEL";-100;"/EC";"APPLICATION";"Calc Variable Metadata";
"CALC_VARIABLE_META";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"Y";
"CALC_WET_GAS_EXPORT_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Wet Gas Export Calculation Log";
"CALC_WET_GAS_EXPORT_LOG";"LABEL";-100;"/EC";"APPLICATION";"Wet Gas Export Calculation Log";
"CALC_WET_GAS_EXPORT_LOG";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"Y";
"CALENDAR";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"NOT Nvl(:new.LAST_UPDATED_BY,'XX') = 'SYSTEM' ";
"CALENDAR";"LABEL";-100;"/EC";"APPLICATION";"Calendar";
"CALENDAR_COLLECTION";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calendar Collection";
